Date,Year,Month,Day,Quarter,Weekday,WeekOfYear,IsWeekend,IsHoliday,MonthName,DayName
2022-06-11,2022,6,11,2,5,23,1,0,June,Saturday
2022-06-12,2022,6,12,2,6,23,1,0,June,Sunday
2022-06-13,2022,6,13,2,0,24,0,0,June,Monday
2022-06-14,2022,6,14,2,1,24,0,0,June,Tuesday
2022-06-15,2022,6,15,2,2,24,0,0,June,Wednesday
2022-06-16,2022,6,16,2,3,24,0,0,June,Thursday
2022-06-17,2022,6,17,2,4,24,0,0,June,Friday
2022-06-18,2022,6,18,2,5,24,1,0,June,Saturday
2022-06-19,2022,6,19,2,6,24,1,0,June,Sunday
2022-06-20,2022,6,20,2,0,25,0,0,June,Monday
2022-06-21,2022,6,21,2,1,25,0,0,June,Tuesday
2022-06-22,2022,6,22,2,2,25,0,0,June,Wednesday
2022-06-23,2022,6,23,2,3,25,0,0,June,Thursday
2022-06-24,2022,6,24,2,4,25,0,0,June,Friday
2022-06-25,2022,6,25,2,5,25,1,0,June,Saturday
2022-06-26,2022,6,26,2,6,25,1,0,June,Sunday
2022-06-27,2022,6,27,2,0,26,0,0,June,Monday
2022-06-28,2022,6,28,2,1,26,0,0,June,Tuesday
2022-06-29,2022,6,29,2,2,26,0,0,June,Wednesday
2022-06-30,2022,6,30,2,3,26,0,0,June,Thursday
2022-07-01,2022,7,1,3,4,26,0,0,July,Friday
2022-07-02,2022,7,2,3,5,26,1,0,July,Saturday
2022-07-03,2022,7,3,3,6,26,1,0,July,Sunday
2022-07-04,2022,7,4,3,0,27,0,0,July,Monday
2022-07-05,2022,7,5,3,1,27,0,0,July,Tuesday
2022-07-06,2022,7,6,3,2,27,0,0,July,Wednesday
2022-07-07,2022,7,7,3,3,27,0,0,July,Thursday
2022-07-08,2022,7,8,3,4,27,0,0,July,Friday
2022-07-09,2022,7,9,3,5,27,1,0,July,Saturday
2022-07-10,2022,7,10,3,6,27,1,0,July,Sunday
2022-07-11,2022,7,11,3,0,28,0,0,July,Monday
2022-07-12,2022,7,12,3,1,28,0,0,July,Tuesday
2022-07-13,2022,7,13,3,2,28,0,0,July,Wednesday
2022-07-14,2022,7,14,3,3,28,0,0,July,Thursday
2022-07-15,2022,7,15,3,4,28,0,0,July,Friday
2022-07-16,2022,7,16,3,5,28,1,0,July,Saturday
2022-07-17,2022,7,17,3,6,28,1,0,July,Sunday
2022-07-18,2022,7,18,3,0,29,0,0,July,Monday
2022-07-19,2022,7,19,3,1,29,0,0,July,Tuesday
2022-07-20,2022,7,20,3,2,29,0,0,July,Wednesday
2022-07-21,2022,7,21,3,3,29,0,0,July,Thursday
2022-07-22,2022,7,22,3,4,29,0,0,July,Friday
2022-07-23,2022,7,23,3,5,29,1,0,July,Saturday
2022-07-24,2022,7,24,3,6,29,1,0,July,Sunday
2022-07-25,2022,7,25,3,0,30,0,0,July,Monday
2022-07-26,2022,7,26,3,1,30,0,0,July,Tuesday
2022-07-27,2022,7,27,3,2,30,0,0,July,Wednesday
2022-07-28,2022,7,28,3,3,30,0,0,July,Thursday
2022-07-29,2022,7,29,3,4,30,0,0,July,Friday
2022-07-30,2022,7,30,3,5,30,1,0,July,Saturday
2022-07-31,2022,7,31,3,6,30,1,0,July,Sunday
2022-08-01,2022,8,1,3,0,31,0,0,August,Monday
2022-08-02,2022,8,2,3,1,31,0,0,August,Tuesday
2022-08-03,2022,8,3,3,2,31,0,0,August,Wednesday
2022-08-04,2022,8,4,3,3,31,0,0,August,Thursday
2022-08-05,2022,8,5,3,4,31,0,0,August,Friday
2022-08-06,2022,8,6,3,5,31,1,0,August,Saturday
2022-08-07,2022,8,7,3,6,31,1,0,August,Sunday
2022-08-08,2022,8,8,3,0,32,0,0,August,Monday
2022-08-09,2022,8,9,3,1,32,0,0,August,Tuesday
2022-08-10,2022,8,10,3,2,32,0,0,August,Wednesday
2022-08-11,2022,8,11,3,3,32,0,0,August,Thursday
2022-08-12,2022,8,12,3,4,32,0,0,August,Friday
2022-08-13,2022,8,13,3,5,32,1,0,August,Saturday
2022-08-14,2022,8,14,3,6,32,1,0,August,Sunday
2022-08-15,2022,8,15,3,0,33,0,0,August,Monday
2022-08-16,2022,8,16,3,1,33,0,0,August,Tuesday
2022-08-17,2022,8,17,3,2,33,0,0,August,Wednesday
2022-08-18,2022,8,18,3,3,33,0,0,August,Thursday
2022-08-19,2022,8,19,3,4,33,0,0,August,Friday
2022-08-20,2022,8,20,3,5,33,1,0,August,Saturday
2022-08-21,2022,8,21,3,6,33,1,0,August,Sunday
2022-08-22,2022,8,22,3,0,34,0,0,August,Monday
2022-08-23,2022,8,23,3,1,34,0,0,August,Tuesday
2022-08-24,2022,8,24,3,2,34,0,0,August,Wednesday
2022-08-25,2022,8,25,3,3,34,0,0,August,Thursday
2022-08-26,2022,8,26,3,4,34,0,0,August,Friday
2022-08-27,2022,8,27,3,5,34,1,0,August,Saturday
2022-08-28,2022,8,28,3,6,34,1,0,August,Sunday
2022-08-29,2022,8,29,3,0,35,0,0,August,Monday
2022-08-30,2022,8,30,3,1,35,0,0,August,Tuesday
2022-08-31,2022,8,31,3,2,35,0,0,August,Wednesday
2022-09-01,2022,9,1,3,3,35,0,0,September,Thursday
2022-09-02,2022,9,2,3,4,35,0,0,September,Friday
2022-09-03,2022,9,3,3,5,35,1,0,September,Saturday
2022-09-04,2022,9,4,3,6,35,1,0,September,Sunday
2022-09-05,2022,9,5,3,0,36,0,0,September,Monday
2022-09-06,2022,9,6,3,1,36,0,0,September,Tuesday
2022-09-07,2022,9,7,3,2,36,0,0,September,Wednesday
2022-09-08,2022,9,8,3,3,36,0,0,September,Thursday
2022-09-09,2022,9,9,3,4,36,0,0,September,Friday
2022-09-10,2022,9,10,3,5,36,1,0,September,Saturday
2022-09-11,2022,9,11,3,6,36,1,0,September,Sunday
2022-09-12,2022,9,12,3,0,37,0,0,September,Monday
2022-09-13,2022,9,13,3,1,37,0,0,September,Tuesday
2022-09-14,2022,9,14,3,2,37,0,0,September,Wednesday
2022-09-15,2022,9,15,3,3,37,0,0,September,Thursday
2022-09-16,2022,9,16,3,4,37,0,0,September,Friday
2022-09-17,2022,9,17,3,5,37,1,0,September,Saturday
2022-09-18,2022,9,18,3,6,37,1,0,September,Sunday
2022-09-19,2022,9,19,3,0,38,0,0,September,Monday
2022-09-20,2022,9,20,3,1,38,0,0,September,Tuesday
2022-09-21,2022,9,21,3,2,38,0,0,September,Wednesday
2022-09-22,2022,9,22,3,3,38,0,0,September,Thursday
2022-09-23,2022,9,23,3,4,38,0,0,September,Friday
2022-09-24,2022,9,24,3,5,38,1,0,September,Saturday
2022-09-25,2022,9,25,3,6,38,1,0,September,Sunday
2022-09-26,2022,9,26,3,0,39,0,0,September,Monday
2022-09-27,2022,9,27,3,1,39,0,0,September,Tuesday
2022-09-28,2022,9,28,3,2,39,0,0,September,Wednesday
2022-09-29,2022,9,29,3,3,39,0,0,September,Thursday
2022-09-30,2022,9,30,3,4,39,0,0,September,Friday
2022-10-01,2022,10,1,4,5,39,1,0,October,Saturday
2022-10-02,2022,10,2,4,6,39,1,0,October,Sunday
2022-10-03,2022,10,3,4,0,40,0,0,October,Monday
2022-10-04,2022,10,4,4,1,40,0,0,October,Tuesday
2022-10-05,2022,10,5,4,2,40,0,0,October,Wednesday
2022-10-06,2022,10,6,4,3,40,0,0,October,Thursday
2022-10-07,2022,10,7,4,4,40,0,0,October,Friday
2022-10-08,2022,10,8,4,5,40,1,0,October,Saturday
2022-10-09,2022,10,9,4,6,40,1,0,October,Sunday
2022-10-10,2022,10,10,4,0,41,0,0,October,Monday
2022-10-11,2022,10,11,4,1,41,0,0,October,Tuesday
2022-10-12,2022,10,12,4,2,41,0,0,October,Wednesday
2022-10-13,2022,10,13,4,3,41,0,0,October,Thursday
2022-10-14,2022,10,14,4,4,41,0,0,October,Friday
2022-10-15,2022,10,15,4,5,41,1,0,October,Saturday
2022-10-16,2022,10,16,4,6,41,1,0,October,Sunday
2022-10-17,2022,10,17,4,0,42,0,0,October,Monday
2022-10-18,2022,10,18,4,1,42,0,0,October,Tuesday
2022-10-19,2022,10,19,4,2,42,0,0,October,Wednesday
2022-10-20,2022,10,20,4,3,42,0,0,October,Thursday
2022-10-21,2022,10,21,4,4,42,0,0,October,Friday
2022-10-22,2022,10,22,4,5,42,1,0,October,Saturday
2022-10-23,2022,10,23,4,6,42,1,0,October,Sunday
2022-10-24,2022,10,24,4,0,43,0,0,October,Monday
2022-10-25,2022,10,25,4,1,43,0,0,October,Tuesday
2022-10-26,2022,10,26,4,2,43,0,0,October,Wednesday
2022-10-27,2022,10,27,4,3,43,0,0,October,Thursday
2022-10-28,2022,10,28,4,4,43,0,0,October,Friday
2022-10-29,2022,10,29,4,5,43,1,0,October,Saturday
2022-10-30,2022,10,30,4,6,43,1,0,October,Sunday
2022-10-31,2022,10,31,4,0,44,0,0,October,Monday
2022-11-01,2022,11,1,4,1,44,0,0,November,Tuesday
2022-11-02,2022,11,2,4,2,44,0,0,November,Wednesday
2022-11-03,2022,11,3,4,3,44,0,0,November,Thursday
2022-11-04,2022,11,4,4,4,44,0,0,November,Friday
2022-11-05,2022,11,5,4,5,44,1,0,November,Saturday
2022-11-06,2022,11,6,4,6,44,1,0,November,Sunday
2022-11-07,2022,11,7,4,0,45,0,0,November,Monday
2022-11-08,2022,11,8,4,1,45,0,0,November,Tuesday
2022-11-09,2022,11,9,4,2,45,0,0,November,Wednesday
2022-11-10,2022,11,10,4,3,45,0,0,November,Thursday
2022-11-11,2022,11,11,4,4,45,0,0,November,Friday
2022-11-12,2022,11,12,4,5,45,1,0,November,Saturday
2022-11-13,2022,11,13,4,6,45,1,0,November,Sunday
2022-11-14,2022,11,14,4,0,46,0,0,November,Monday
2022-11-15,2022,11,15,4,1,46,0,0,November,Tuesday
2022-11-16,2022,11,16,4,2,46,0,0,November,Wednesday
2022-11-17,2022,11,17,4,3,46,0,0,November,Thursday
2022-11-18,2022,11,18,4,4,46,0,0,November,Friday
2022-11-19,2022,11,19,4,5,46,1,0,November,Saturday
2022-11-20,2022,11,20,4,6,46,1,0,November,Sunday
2022-11-21,2022,11,21,4,0,47,0,0,November,Monday
2022-11-22,2022,11,22,4,1,47,0,0,November,Tuesday
2022-11-23,2022,11,23,4,2,47,0,0,November,Wednesday
2022-11-24,2022,11,24,4,3,47,0,0,November,Thursday
2022-11-25,2022,11,25,4,4,47,0,0,November,Friday
2022-11-26,2022,11,26,4,5,47,1,0,November,Saturday
2022-11-27,2022,11,27,4,6,47,1,0,November,Sunday
2022-11-28,2022,11,28,4,0,48,0,0,November,Monday
2022-11-29,2022,11,29,4,1,48,0,0,November,Tuesday
2022-11-30,2022,11,30,4,2,48,0,0,November,Wednesday
2022-12-01,2022,12,1,4,3,48,0,0,December,Thursday
2022-12-02,2022,12,2,4,4,48,0,0,December,Friday
2022-12-03,2022,12,3,4,5,48,1,0,December,Saturday
2022-12-04,2022,12,4,4,6,48,1,0,December,Sunday
2022-12-05,2022,12,5,4,0,49,0,0,December,Monday
2022-12-06,2022,12,6,4,1,49,0,0,December,Tuesday
2022-12-07,2022,12,7,4,2,49,0,0,December,Wednesday
2022-12-08,2022,12,8,4,3,49,0,0,December,Thursday
2022-12-09,2022,12,9,4,4,49,0,0,December,Friday
2022-12-10,2022,12,10,4,5,49,1,0,December,Saturday
2022-12-11,2022,12,11,4,6,49,1,0,December,Sunday
2022-12-12,2022,12,12,4,0,50,0,0,December,Monday
2022-12-13,2022,12,13,4,1,50,0,0,December,Tuesday
2022-12-14,2022,12,14,4,2,50,0,0,December,Wednesday
2022-12-15,2022,12,15,4,3,50,0,0,December,Thursday
2022-12-16,2022,12,16,4,4,50,0,0,December,Friday
2022-12-17,2022,12,17,4,5,50,1,0,December,Saturday
2022-12-18,2022,12,18,4,6,50,1,0,December,Sunday
2022-12-19,2022,12,19,4,0,51,0,0,December,Monday
2022-12-20,2022,12,20,4,1,51,0,0,December,Tuesday
2022-12-21,2022,12,21,4,2,51,0,0,December,Wednesday
2022-12-22,2022,12,22,4,3,51,0,0,December,Thursday
2022-12-23,2022,12,23,4,4,51,0,0,December,Friday
2022-12-24,2022,12,24,4,5,51,1,0,December,Saturday
2022-12-25,2022,12,25,4,6,51,1,0,December,Sunday
2022-12-26,2022,12,26,4,0,52,0,0,December,Monday
2022-12-27,2022,12,27,4,1,52,0,0,December,Tuesday
2022-12-28,2022,12,28,4,2,52,0,0,December,Wednesday
2022-12-29,2022,12,29,4,3,52,0,0,December,Thursday
2022-12-30,2022,12,30,4,4,52,0,0,December,Friday
2022-12-31,2022,12,31,4,5,52,1,0,December,Saturday
